"","COSMIC_ID","Cell_line_name","Cell_line_tissue_type","Cell_line_tissue_type_2","LN_IC50","res_sens"
"561",1247873,"H3255","lung_NSCLC","lung_NSCLC_adenocarcinoma",0.3788015,1
"562",1287381,"201T","lung_NSCLC","lung_NSCLC_adenocarcinoma",-0.71893681,1
"563",1287706,"451Lu","skin","melanoma",0.68984277,1
"564",1290722,"ASH-3","thyroid","thyroid",0.91147462,1
"565",1290724,"BICR10","aero_dig_tract","head and neck",1.1565247,1
"566",1290730,"CAL-29","urogenital_system","Bladder",0.3566166,1
"567",1290765,"CAL-78","bone","chondrosarcoma",1.53566768,1
"568",1290767,"CHSA0011","bone","chondrosarcoma",1.74297874,1
"569",1290768,"CHSA0108","bone","chondrosarcoma",0.02799912,1
"570",1290769,"CL-11","large_intestine","large_intestine",-0.7769785,1
"571",1290771,"CL-34","large_intestine","large_intestine",-0.53592288,1
"572",1290795,"CS1","bone","bone_other",-0.60662508,1
"573",1290797,"DAN-G","pancreas","pancreas",-1.45831356,1
"574",1290798,"EFM-192A","breast","breast",-0.75091171,1
"575",1290806,"FU97","digestive_system","stomach",0.63075206,1
"576",1290807,"G-292 Clone A141B1","bone","osteosarcoma",0.60024875,1
"577",1290808,"H2369","lung","mesothelioma",0.08454054,1
"578",1290809,"H2373","lung","mesothelioma",1.64440646,1
"579",1290810,"H2461","lung","mesothelioma",-0.14677064,1
"580",1290812,"H2722","lung","mesothelioma",1.52076838,1
"581",1290813,"H2795","lung","mesothelioma",-2.43640756,1
"582",1290905,"HCC1428","breast","breast",1.43419134,1
"583",1290906,"HCC202","breast","breast",1.96763027,1
"584",1290907,"HCC-56","large_intestine","large_intestine",-1.30531869,1
"585",1290908,"HCC-78","lung_NSCLC","lung_NSCLC_adenocarcinoma",-1.2015149,1
"586",1290922,"HDQ-P1","breast","breast",0.04379228,1
"587",1297439,"COR-L95","lung_SCLC","lung_small_cell_carcinoma",1.16596147,1
"588",1298134,"HeLa","urogenital_system","cervix",0.79983838,1
