"","COSMIC_ID","Cell_line_name","Cell_line_tissue_type","Cell_line_tissue_type_2","LN_IC50","res_sens"
"393",910779,"IA-LM","lung_NSCLC","lung_NSCLC_large cell",-4.38765044,1
"394",910780,"TGW","neuroblastoma","neuroblastoma",-5.56772178,1
"395",910781,"AN3-CA","urogenital_system","endometrium",-3.79985096,1
"396",910849,"NY","bone","osteosarcoma",-5.34341725,1
"397",910850,"C3A","digestive_system","liver",-3.25642637,1
"398",910851,"A427","lung_NSCLC","lung_NSCLC_not specified",-5.66651331,1
"399",910852,"CAL-85-1","breast","breast",-2.83316241,1
"400",910853,"CHL-1","skin","melanoma",-5.60907507,1
"401",910899,"NCI-H146","lung_SCLC","lung_small_cell_carcinoma",-2.91496857,1
"402",910900,"NCI-H1651","lung_NSCLC","lung_NSCLC_adenocarcinoma",-4.23357174,1
"403",910903,"RPMI-7951","skin","melanoma",-5.13358569,1
"404",910904,"SCC-4","aero_dig_tract","head and neck",-4.03835362,1
"405",910905,"SNU-C1","large_intestine","large_intestine",-2.08283905,1
"406",910907,"SW1990","pancreas","pancreas",-3.4616879,1
"407",910915,"Capan-2","pancreas","pancreas",-0.95816699,1
"408",910916,"CAL-27","aero_dig_tract","head and neck",-6.22800858,1
"409",910920,"A704","kidney","kidney",-4.2614007,1
"410",910921,"A101D","skin","melanoma",-5.48373564,1
"411",910924,"23132-87","digestive_system","stomach",-4.4193487,1
"412",910925,"A431","skin","skin_other",-5.01282645,1
"413",910926,"BFTC-905","urogenital_system","Bladder",-6.64958739,0
"414",910927,"CAL-51","breast","breast",-5.07166086,1
"415",910931,"RERF-LC-MS","lung_NSCLC","lung_NSCLC_adenocarcinoma",-3.69736099,1
"416",910932,"GAK","skin","melanoma",-2.16760213,1
"417",910933,"AM-38","nervous_system","glioma",-5.35706953,1
"418",910936,"DOK","aero_dig_tract","head and neck",-4.11158328,1
"419",910937,"COR-L279","lung_SCLC","lung_small_cell_carcinoma",-5.99698433,1
"420",910942,"NEC8","urogenital_system","testis",-5.31706066,1
"421",910943,"CAS-1","nervous_system","glioma",-3.10325002,1
"422",910948,"MFM-223","breast","breast",-2.23037381,1
"423",911905,"EFO-21","urogenital_system","ovary",-2.43540818,1
"424",917486,"LS-1034","large_intestine","large_intestine",-2.05026709,1
"425",924100,"22RV1","urogenital_system","prostate",-4.73462512,1
"426",924102,"8505C","thyroid","thyroid",-5.5734799,1
"427",924107,"CAL-39","urogenital_system","cervix",-3.88478616,1
"428",924108,"CaR-1","large_intestine","large_intestine",-4.74530536,1
"429",924186,"KGN","urogenital_system","ovary",-4.55936559,1
"430",924187,"KLE","urogenital_system","endometrium",-1.46387046,1
"431",924188,"KNS-81-FD","nervous_system","glioma",-4.07348928,1
"432",924238,"K5","thyroid","thyroid",-5.62371871,1
"433",924240,"MDA-MB-415","breast","breast",-1.79776578,1
"434",924244,"NCI-H1975","lung_NSCLC","lung_NSCLC_adenocarcinoma",-2.13233721,1
"435",924247,"SW954","urogenital_system","urogenital_system_other",-4.11680312,1
"436",924250,"MKN7","digestive_system","stomach",-2.01101457,1
"437",925339,"MMAC-SF","skin","melanoma",-3.36366578,1
"438",925340,"MKN45","digestive_system","stomach",-4.61206448,1
"439",925341,"NCI-H810","lung_NSCLC","lung_NSCLC_large cell",-3.63271078,1
"440",925343,"MFH-ino","soft_tissue","soft_tissue_other",-5.82544945,1
"441",925345,"NOS-1","bone","osteosarcoma",-2.68263393,1
"442",925346,"PANC-03-27","pancreas","pancreas",-4.81284327,1
"443",925347,"PANC-08-13","pancreas","pancreas",-3.3350291,1
"444",930082,"RL95-2","urogenital_system","endometrium",-3.34631895,1
"445",930083,"RO82-W-1","thyroid","thyroid",-4.27959257,1
"446",930297,"SiHa","urogenital_system","cervix",-2.49664318,1
"447",930298,"SKG-IIIa","urogenital_system","cervix",-5.07696623,1
"448",930299,"TT","thyroid","thyroid",-2.76358086,1
"449",946353,"TE-9","aero_dig_tract","oesophagus",-3.91694783,1
"450",946354,"TE-11","aero_dig_tract","oesophagus",-4.17781323,1
"451",946355,"TE-6","aero_dig_tract","oesophagus",-1.84137892,1
"452",946356,"TE-12","aero_dig_tract","oesophagus",-2.77680096,1
"453",946357,"TC-YIK","urogenital_system","cervix",-6.49454893,1
"454",946359,"BT-474","breast","breast",-0.18095079,1
"455",946361,"LCLC-97TM1","lung_NSCLC","lung_NSCLC_large cell",-4.81949463,1
"456",946367,"D-247MG","nervous_system","glioma",-4.12831413,1
"457",946368,"D-263MG","nervous_system","glioma",-4.69359528,1
"458",946369,"D-336MG","nervous_system","glioma",-5.07346126,1
"459",946370,"D-392MG","nervous_system","glioma",-4.01898863,1
"460",946372,"D-423MG","nervous_system","glioma",-5.85831426,1
"461",946373,"D-502MG","nervous_system","glioma",-4.26986868,1
"462",946377,"D-566MG","nervous_system","glioma",-7.17742433,0
"463",949090,"Caov-4","urogenital_system","ovary",-2.4778512,1
"464",949093,"BT-483","breast","breast",-1.78222031,1
"465",949094,"M059J","nervous_system","glioma",-5.33528856,1
"466",949155,"ES8","bone","ewings_sarcoma",-6.88141503,0
"467",949156,"ES4","bone","ewings_sarcoma",-6.61330387,0
"468",949157,"ES6","bone","ewings_sarcoma",-2.64047791,1
"469",949158,"ES1","bone","ewings_sarcoma",-7.08616449,0
"470",949160,"EW-7","bone","ewings_sarcoma",-5.86972072,1
"471",949161,"EW-3","bone","ewings_sarcoma",-6.0508426,1
"472",949163,"EW-1","bone","ewings_sarcoma",-6.01748507,1
"473",949164,"EW-18","bone","ewings_sarcoma",-2.26925582,1
"474",949165,"EW-16","bone","ewings_sarcoma",-6.94037857,0
"475",949166,"EW-13","bone","ewings_sarcoma",-2.16890434,1
"476",949167,"EW-22","bone","ewings_sarcoma",-6.42721313,1
"477",949168,"EW-24","bone","ewings_sarcoma",-3.90626547,1
"478",949170,"LAN-6","neuroblastoma","neuroblastoma",-3.01425804,1
"479",949171,"NB10","neuroblastoma","neuroblastoma",-6.65013813,0
"480",949172,"NB12","neuroblastoma","neuroblastoma",-3.28398685,1
"481",949173,"NB6","neuroblastoma","neuroblastoma",-2.63074333,1
"482",949175,"NB17","neuroblastoma","neuroblastoma",-5.91802587,1
"483",949176,"NB5","neuroblastoma","neuroblastoma",-5.79974357,1
"484",949177,"NB13","neuroblastoma","neuroblastoma",-4.70604844,1
"485",949178,"NB14","neuroblastoma","neuroblastoma",-6.59399655,0
"486",949179,"NB1","neuroblastoma","neuroblastoma",-3.81467129,1
"487",971773,"RH-1","soft_tissue","rhabdomyosarcoma",-6.06163631,1
"488",971774,"RH-18","soft_tissue","rhabdomyosarcoma",-2.18856101,1
"489",971777,"MZ2-MEL","skin","melanoma",-5.36497654,1
"490",998189,"LS-180","large_intestine","large_intestine",-3.18190337,1
"491",1240121,"BICR22","aero_dig_tract","head and neck",-6.27543433,1
"492",1240122,"BICR78","aero_dig_tract","head and neck",-5.79581094,1
"493",1240123,"CCK-81","large_intestine","large_intestine",-3.63194477,1
"494",1240124,"CL-40","large_intestine","large_intestine",-1.93700742,1
"495",1240125,"COLO-783","skin","melanoma",-4.24538971,1
"496",1240127,"EN","urogenital_system","endometrium",1.09849038,1
"497",1240128,"ES-2","urogenital_system","ovary",-4.72043208,1
"498",1240129,"FU-OV-1","urogenital_system","ovary",-2.04959523,1
"499",1240130,"G-MEL","skin","melanoma",-6.35696508,1
"500",1240132,"H2595","lung","mesothelioma",-3.09789855,1
"501",1240134,"H2731","lung","mesothelioma",-2.98620705,1
"502",1240138,"H2869","lung","mesothelioma",-1.46509976,1
"503",1240139,"H290","lung","mesothelioma",-5.33954153,1
"504",1240140,"H3118","aero_dig_tract","head and neck",-4.70508716,1
"505",1240141,"H513","lung","mesothelioma",-2.7592382,1
"506",1240142,"HARA","lung_NSCLC","lung_NSCLC_squamous_cell_carcinoma",-4.5942607,1
"507",1240143,"HCC-15","lung_NSCLC","lung_NSCLC_squamous_cell_carcinoma",-3.93462709,1
"508",1240144,"HCC-366","lung_NSCLC","lung_NSCLC_not specified",-2.47475896,1
"509",1240145,"HCC-44","lung_NSCLC","lung_NSCLC_adenocarcinoma",-5.09403412,1
"510",1240146,"HCC-827","lung_NSCLC","lung_NSCLC_adenocarcinoma",-4.69355328,1
"511",1240147,"Hep 3B2_1-7","digestive_system","liver",-2.30905036,1
"512",1240149,"Hs633T","soft_tissue","fibrosarcoma",-6.54983094,1
"513",1240150,"Hs683","nervous_system","glioma",-4.9142613,1
"514",1240151,"Hs746T","digestive_system","stomach",-2.55092057,1
"515",1240153,"IGR-37","skin","melanoma",-4.79921379,1
"516",1240154,"IHH-4","thyroid","thyroid",-7.09572778,0
"517",1240157,"JHH-2","digestive_system","liver",-3.04766371,1
"518",1240158,"JHH-4","digestive_system","liver",-4.45002006,1
"519",1240159,"JHH-6","digestive_system","liver",-4.28824889,1
"520",1240160,"JHH-7","digestive_system","liver",-2.87239779,1
"521",1240161,"JHU-011","aero_dig_tract","head and neck",-5.89158035,1
"522",1240162,"JHU-022","aero_dig_tract","head and neck",-5.12182842,1
"523",1240166,"KYM-1","soft_tissue","rhabdomyosarcoma",-5.05701427,1
"524",1240167,"KYSE-220","aero_dig_tract","oesophagus",-4.35892951,1
"525",1240168,"LN-18","nervous_system","glioma",-3.55500953,1
"526",1240169,"LN-229","nervous_system","glioma",-4.92230718,1
"527",1240170,"LNZTA3WT4","nervous_system","glioma",-3.00334371,1
"528",1240172,"MDA-MB-436","breast","breast",-3.69784623,1
"529",1240173,"MDST8","large_intestine","large_intestine",-4.39731544,1
"530",1240179,"MS751","urogenital_system","cervix",-5.63687973,1
"531",1240181,"NB(TU)1-10","neuroblastoma","neuroblastoma",-1.43732406,1
"532",1240182,"NCI-H1836","lung_SCLC","lung_small_cell_carcinoma",-0.41093474,1
"533",1240183,"NCI-H1869","lung_NSCLC","lung_NSCLC_squamous_cell_carcinoma",-0.99052905,1
"534",1240185,"NCI-H1944","lung_NSCLC","lung_NSCLC_adenocarcinoma",-4.60883182,1
"535",1240187,"NCI-H2023","lung_NSCLC","lung_NSCLC_adenocarcinoma",-3.34589383,1
