"","Cell.line.name","Tissue","AUC","most_sensitive","least_sensitive"
"535","SNU1079","biliary_tract",11.334,1,0
"536","SNU1105","central_nervous_system",13.906,0,0
"537","SNU119","ovary",13.673,0,0
"538","SNU1196","biliary_tract",13.673,0,0
"539","SNU1214","upper_aerodigestive_tract",12.437,1,0
"540","SNU1272","kidney",16.132,0,1
"541","SNU16","stomach",12.41,1,0
"542","SNU175","large_intestine",11.772,1,0
"543","SNU182","liver",12.444,1,0
"544","SNU201","central_nervous_system",15.34,0,1
"545","SNU213","pancreas",14.893,0,1
"546","SNU216","stomach",11.168,1,0
"547","SNU308","biliary_tract",14.703,0,1
"548","SNU387","liver",15.764,0,1
"549","SNU398","liver",15.158,0,1
"550","SNU407","large_intestine",11.59,1,0
"551","SNU410","pancreas",15.576,0,1
"552","SNU423","liver",14.104,0,0
"553","SNU449","liver",14.132,0,0
"554","SNU46","upper_aerodigestive_tract",15.634,0,1
"555","SNU466","central_nervous_system",14.628,0,1
"556","SNU475","liver",14.925,0,1
"557","SNU478","biliary_tract",9.93,1,0
"558","SNU5","stomach",9.8809,1,0
"559","SNU503","large_intestine",14.731,0,1
"560","SNU601","stomach",11.684,1,0
"561","SNU61","large_intestine",11.707,1,0
"562","SNU620","stomach",9.5719,1,0
"563","SNU626","central_nervous_system",14.611,0,1
"564","SNU668","stomach",12.836,0,0
"565","SNU685","endometrium",14.746,0,1
"566","SNU719","stomach",12.028,1,0
"567","SNU738","central_nervous_system",14.186,0,0
"568","SNU761","liver",13.916,0,0
"569","SNU8","ovary",13.893,0,0
"570","SNU81","large_intestine",11.509,1,0
"571","SNU840","ovary",13.419,0,0
"572","SNU869","biliary_tract",13.277,0,0
"573","SNU878","liver",12.97,0,0
"574","SNU886","liver",18.251,0,1
"575","SNU899","upper_aerodigestive_tract",13.516,0,0
"576","SNUC1","large_intestine",11.066,1,0
"577","SNUC2A","large_intestine",13.267,0,0
"578","SNUC4","large_intestine",13.128,0,0
"579","SNUC5","large_intestine",13.709,0,0
"580","SQ1","lung",18.691,0,1
"581","SU8686","pancreas",13.642,0,0
"582","SUIT2","pancreas",14.125,0,0
"584","SW1088","central_nervous_system",13.957,0,0
"585","SW1271","lung",14.044,0,0
"586","SW1353","bone",13.134,0,0
"587","SW1417","large_intestine",13.464,0,0
"588","SW1710","urinary_tract",14.605,0,1
"589","SW1783","central_nervous_system",14.948,0,1
"590","SW1990","pancreas",12.49,1,0
"591","SW48","large_intestine",10.916,1,0
"592","SW579","thyroid",12.369,1,0
"593","SW620","large_intestine",13.574,0,0
"594","SW948","large_intestine",12.923,0,0
"595","T24","urinary_tract",12.537,1,0
"596","T3M10","lung",14.429,0,0
"597","T47D","breast",12.75,0,0
"598","T84","large_intestine",12.107,1,0
"599","T98G","central_nervous_system",14.968,0,1
"600","TC71","bone",10.991,1,0
"601","TCCPAN2","pancreas",13.496,0,0
"602","TCCSUP","urinary_tract",13.16,0,0
"603","TE1","oesophagus",14.036,0,0
"604","TE10","oesophagus",13.398,0,0
"605","TE11","oesophagus",12.463,1,0
"606","TE14","oesophagus",13.119,0,0
"607","TE15","oesophagus",11.977,1,0
"608","TE4","oesophagus",13.515,0,0
"609","TE441T","soft_tissue",12.711,0,0
"610","TE5","oesophagus",12.761,0,0
"611","TE6","oesophagus",11.842,1,0
"612","TE617T","soft_tissue",13.099,0,0
"613","TE8","oesophagus",13.411,0,0
"614","TE9","oesophagus",13.027,0,0
"615","TM31","central_nervous_system",14.361,0,0
"616","TOV112D","ovary",14.532,0,0
"617","TOV21G","ovary",15.822,0,1
"618","TT2609C02","thyroid",13.91,0,0
"619","TTTHYROID","thyroid",11.84,1,0
"620","TUHR10TKB","kidney",16.044,0,1
"621","TUHR14TKB","kidney",15,0,1
"622","TUHR4TKB","kidney",14.078,0,0
"623","TYKNU","ovary",13.651,0,0
"624","U118MG","central_nervous_system",13.584,0,0
"625","U251MG","central_nervous_system",14.05,0,0
"626","U2OS","bone",11.966,1,0
"627","U87MG","central_nervous_system",14.18,0,0
"628","UACC257","skin",14.89,0,1
"629","UACC62","skin",15.555,0,1
"630","UBLC1","urinary_tract",14.037,0,0
"631","UMUC1","urinary_tract",12.868,0,0
"632","UMUC3","urinary_tract",14.15,0,0
"633","VCAP","prostate",11.005,1,0
"634","VMCUB1","urinary_tract",11.984,1,0
"635","VMRCLCD","lung",13.237,0,0
"636","VMRCRCW","kidney",14.416,0,0
"637","VMRCRCZ","kidney",14.423,0,0
"638","WM115","skin",14.135,0,0
"639","WM1799","skin",14.311,0,0
"640","WM2664","skin",14.154,0,0
"641","WM793","skin",13.61,0,0
"642","WM88","skin",13.119,0,0
"643","WM983B","skin",14.445,0,0
"644","YAPC","pancreas",13.269,0,0
"645","YD10B","upper_aerodigestive_tract",12.185,1,0
"646","YD15","salivary_gland",12.583,0,0
"647","YD38","upper_aerodigestive_tract",12.021,1,0
"648","YD8","upper_aerodigestive_tract",13.585,0,0
"649","YH13","central_nervous_system",14.476,0,0
"650","YKG1","central_nervous_system",14.207,0,0
"651","ZR751","breast",14.301,0,0
"652","ZR7530","breast",14.223,0,0
