"","Cell.line.name","Tissue","AUC","most_sensitive","least_sensitive"
"503","SNU423","liver",10.57,0,0
"504","SNU449","liver",12.352,0,0
"505","SNU46","upper_aerodigestive_tract",11.798,0,0
"506","SNU466","central_nervous_system",13.373,0,1
"507","SNU475","liver",13.833,0,1
"508","SNU478","biliary_tract",6.8038,1,0
"509","SNU489","central_nervous_system",11.339,0,0
"510","SNU5","stomach",5.8411,1,0
"511","SNU503","large_intestine",11.604,0,0
"512","SNU601","stomach",6.5003,1,0
"513","SNU620","stomach",5.4053,1,0
"514","SNU626","central_nervous_system",8.0804,0,0
"515","SNU668","stomach",8.505,0,0
"516","SNU685","endometrium",10.788,0,0
"517","SNU719","stomach",10.778,0,0
"518","SNU738","central_nervous_system",9.2273,0,0
"519","SNU761","liver",11.888,0,0
"520","SNU8","ovary",11.235,0,0
"521","SNU869","biliary_tract",8.6196,0,0
"522","SNU878","liver",7.8251,0,0
"523","SNU886","liver",16.316,0,1
"524","SNU899","upper_aerodigestive_tract",10.281,0,0
"525","SNUC1","large_intestine",7.6268,0,0
"526","SNUC2A","large_intestine",8.6556,0,0
"527","SNUC4","large_intestine",12.921,0,0
"528","SU8686","pancreas",9.5896,0,0
"529","SUIT2","pancreas",10.17775,0,0
"531","SW1271","lung",9.0696,0,0
"532","SW1353","bone",12.548,0,0
"533","SW1417","large_intestine",11.358,0,0
"534","SW1463","large_intestine",10.146,0,0
"535","SW1710","urinary_tract",10.771,0,0
"536","SW1783","central_nervous_system",14.129,0,1
"537","SW1990","pancreas",9.1198,0,0
"538","SW48","large_intestine",5.136,1,0
"539","SW579","thyroid",6.0916,1,0
"540","SW948","large_intestine",11.008,0,0
"541","T24","urinary_tract",8.8568,0,0
"542","T3M10","lung",12.413,0,0
"543","T47D","breast",12.748,0,0
"544","T84","large_intestine",9.9374,0,0
"545","T98G","central_nervous_system",13.119,0,1
"546","TC71","bone",3.9406,1,0
"547","TCCSUP","urinary_tract",11.5,0,0
"548","TE10","oesophagus",10.262,0,0
"549","TE11","oesophagus",10.465,0,0
"550","TE14","oesophagus",8.6561,0,0
"551","TE15","oesophagus",9.7466,0,0
"552","TE4","oesophagus",5.9459,1,0
"553","TE441T","soft_tissue",5.8396,1,0
"554","TE5","oesophagus",5.7403,1,0
"555","TE6","oesophagus",10.075,0,0
"556","TE617T","soft_tissue",2.7888,1,0
"557","TE8","oesophagus",9.9069,0,0
"558","TE9","oesophagus",9.3988,0,0
"559","TM31","central_nervous_system",11.739,0,0
"560","TOV112D","ovary",5.3988,1,0
"561","TOV21G","ovary",10.522,0,0
"562","TT2609C02","thyroid",11.577,0,0
"563","TTTHYROID","thyroid",12.448,0,0
"564","TUHR10TKB","kidney",13.547,0,1
"565","TUHR14TKB","kidney",11.655,0,0
"566","TUHR4TKB","kidney",8.2855,0,0
"567","U118MG","central_nervous_system",7.7878,0,0
"568","U251MG","central_nervous_system",10.569,0,0
"569","U2OS","bone",10.263,0,0
"570","U87MG","central_nervous_system",12.646,0,0
"571","UACC257","skin",9.3629,0,0
"572","UACC62","skin",11.915,0,0
"573","UBLC1","urinary_tract",9.7047,0,0
"574","UMUC1","urinary_tract",8.2027,0,0
"575","VCAP","prostate",8.3216,0,0
"576","VMCUB1","urinary_tract",8.237,0,0
"577","VMRCLCD","lung",13.841,0,1
"578","VMRCRCZ","kidney",12.077,0,0
"579","WM115","skin",9.7604,0,0
"580","WM2664","skin",6.9324,1,0
"581","WM88","skin",10.798,0,0
"582","WM983B","skin",12.256,0,0
"583","YD10B","upper_aerodigestive_tract",6.6125,1,0
"584","YD15","salivary_gland",6.0961,1,0
"585","YD38","upper_aerodigestive_tract",7.6192,0,0
"586","YD8","upper_aerodigestive_tract",8.9213,0,0
"587","YH13","central_nervous_system",11.207,0,0
"588","YKG1","central_nervous_system",13.101,0,1
"589","ZR7530","breast",13.881,0,1
