"","COSMIC_ID","Cell_line_name","Cell_line_tissue_type","Cell_line_tissue_type_2","LN_IC50","res_sens"
"493",924238,"K5","thyroid","thyroid",-5.28137583,1
"494",924240,"MDA-MB-415","breast","breast",-2.91778149,1
"495",924244,"NCI-H1975","lung_NSCLC","lung_NSCLC_adenocarcinoma",-2.57866064,1
"496",924247,"SW954","urogenital_system","urogenital_system_other",-6.29036746,1
"497",924250,"MKN7","digestive_system","stomach",-1.63128789,1
"498",925338,"MDA-MB-157","breast","breast",-4.44818937,1
"499",925339,"MMAC-SF","skin","melanoma",-3.29235631,1
"500",925340,"MKN45","digestive_system","stomach",-3.83223926,1
"501",925341,"NCI-H810","lung_NSCLC","lung_NSCLC_large cell",-4.72090158,1
"502",925343,"MFH-ino","soft_tissue","soft_tissue_other",-6.3382648,1
"503",925345,"NOS-1","bone","osteosarcoma",-2.54960554,1
"504",925346,"PANC-03-27","pancreas","pancreas",-5.18621818,1
"505",925347,"PANC-08-13","pancreas","pancreas",-1.27947421,1
"506",925348,"PANC-10-05","pancreas","pancreas",-3.8401248,1
"507",930082,"RL95-2","urogenital_system","endometrium",-2.86726137,1
"508",930083,"RO82-W-1","thyroid","thyroid",-4.55016907,1
"509",930297,"SiHa","urogenital_system","cervix",-3.70232592,1
"510",930298,"SKG-IIIa","urogenital_system","cervix",-4.82500403,1
"511",930299,"TT","thyroid","thyroid",-2.85878888,1
"512",946353,"TE-9","aero_dig_tract","oesophagus",-4.5684575,1
"513",946354,"TE-11","aero_dig_tract","oesophagus",-4.48638696,1
"514",946355,"TE-6","aero_dig_tract","oesophagus",-0.51426434,1
"515",946356,"TE-12","aero_dig_tract","oesophagus",-2.27189773,1
"516",946357,"TC-YIK","urogenital_system","cervix",-6.69882171,0
"517",946359,"BT-474","breast","breast",-1.54471118,1
"518",946360,"OAW-28","urogenital_system","ovary",-5.62269248,1
"519",946361,"LCLC-97TM1","lung_NSCLC","lung_NSCLC_large cell",-5.37060189,1
"520",946367,"D-247MG","nervous_system","glioma",-3.30276636,1
"521",946368,"D-263MG","nervous_system","glioma",-4.72906642,1
"522",946369,"D-336MG","nervous_system","glioma",-3.36964097,1
"523",946370,"D-392MG","nervous_system","glioma",-4.2555796,1
"524",946372,"D-423MG","nervous_system","glioma",-5.43435763,1
"525",946373,"D-502MG","nervous_system","glioma",-5.42035855,1
"526",946377,"D-566MG","nervous_system","glioma",-5.70790255,1
"527",946382,"CAMA-1","breast","breast",-2.14564809,1
"528",949090,"Caov-4","urogenital_system","ovary",-4.8204306,1
"529",949093,"BT-483","breast","breast",-0.39304232,1
"530",949094,"M059J","nervous_system","glioma",-4.74250856,1
"531",949155,"ES8","bone","ewings_sarcoma",-7.27268204,0
"532",949156,"ES4","bone","ewings_sarcoma",-6.77169423,0
"533",949157,"ES6","bone","ewings_sarcoma",-2.54770469,1
"534",949158,"ES1","bone","ewings_sarcoma",-6.87419577,0
"535",949160,"EW-7","bone","ewings_sarcoma",-6.77605825,0
"536",949161,"EW-3","bone","ewings_sarcoma",-7.44034052,0
"537",949163,"EW-1","bone","ewings_sarcoma",-7.0841557,0
"538",949164,"EW-18","bone","ewings_sarcoma",-2.0563342,1
"539",949165,"EW-16","bone","ewings_sarcoma",-6.25295453,1
"540",949166,"EW-13","bone","ewings_sarcoma",-4.05510745,1
"541",949167,"EW-22","bone","ewings_sarcoma",-7.68782152,0
"542",949168,"EW-24","bone","ewings_sarcoma",-3.6833523,1
"543",949170,"LAN-6","neuroblastoma","neuroblastoma",-2.42221596,1
"544",949171,"NB10","neuroblastoma","neuroblastoma",-6.98243993,0
"545",949172,"NB12","neuroblastoma","neuroblastoma",-3.59370078,1
"546",949173,"NB6","neuroblastoma","neuroblastoma",0.11245392,1
"547",949174,"NB7","neuroblastoma","neuroblastoma",-0.41202833,1
"548",949175,"NB17","neuroblastoma","neuroblastoma",-4.49090756,1
"549",949176,"NB5","neuroblastoma","neuroblastoma",-6.24895266,1
"550",949177,"NB13","neuroblastoma","neuroblastoma",-5.97839399,1
"551",949178,"NB14","neuroblastoma","neuroblastoma",-6.00404957,1
"552",949179,"NB1","neuroblastoma","neuroblastoma",-4.15702943,1
"553",971773,"RH-1","soft_tissue","rhabdomyosarcoma",-6.12014325,1
"554",971774,"RH-18","soft_tissue","rhabdomyosarcoma",-2.67230557,1
"555",971777,"MZ2-MEL","skin","melanoma",-3.13041973,1
"556",998189,"LS-180","large_intestine","large_intestine",-6.30509046,1
"557",1240121,"BICR22","aero_dig_tract","head and neck",-6.17222499,1
"558",1240122,"BICR78","aero_dig_tract","head and neck",-5.6778506,1
"559",1240123,"CCK-81","large_intestine","large_intestine",-2.8377709,1
"560",1240124,"CL-40","large_intestine","large_intestine",-3.4925875,1
"561",1240125,"COLO-783","skin","melanoma",-3.25504014,1
"562",1240127,"EN","urogenital_system","endometrium",0.21525448,1
"563",1240128,"ES-2","urogenital_system","ovary",-4.93317165,1
"564",1240129,"FU-OV-1","urogenital_system","ovary",-2.46349291,1
"565",1240130,"G-MEL","skin","melanoma",-5.91925739,1
"566",1240131,"H2591","lung","mesothelioma",-4.40932349,1
"567",1240132,"H2595","lung","mesothelioma",-2.43647346,1
"568",1240134,"H2731","lung","mesothelioma",-2.5682242,1
"569",1240135,"H2803","lung","mesothelioma",-2.73996072,1
"570",1240137,"H2810","lung","mesothelioma",-3.50462154,1
"571",1240138,"H2869","lung","mesothelioma",-2.88954579,1
"572",1240139,"H290","lung","mesothelioma",-5.56335856,1
"573",1240140,"H3118","aero_dig_tract","head and neck",-4.98794468,1
"574",1240141,"H513","lung","mesothelioma",-3.60263471,1
"575",1240142,"HARA","lung_NSCLC","lung_NSCLC_squamous_cell_carcinoma",-4.40077755,1
"576",1240143,"HCC-15","lung_NSCLC","lung_NSCLC_squamous_cell_carcinoma",-2.42097981,1
"577",1240144,"HCC-366","lung_NSCLC","lung_NSCLC_not specified",-3.29503071,1
"578",1240145,"HCC-44","lung_NSCLC","lung_NSCLC_adenocarcinoma",-4.76371763,1
"579",1240146,"HCC-827","lung_NSCLC","lung_NSCLC_adenocarcinoma",-2.40565687,1
"580",1240147,"Hep 3B2_1-7","digestive_system","liver",-2.75268337,1
"581",1240149,"Hs633T","soft_tissue","fibrosarcoma",-6.8837052,0
"582",1240150,"Hs683","nervous_system","glioma",-4.4238311,1
"583",1240153,"IGR-37","skin","melanoma",-5.21852667,1
"584",1240154,"IHH-4","thyroid","thyroid",-5.81752389,1
"585",1240155,"IM-95","digestive_system","stomach",-2.1401782,1
"586",1240157,"JHH-2","digestive_system","liver",-4.14159443,1
"587",1240158,"JHH-4","digestive_system","liver",-4.4769106,1
"588",1240159,"JHH-6","digestive_system","liver",-5.55819023,1
"589",1240160,"JHH-7","digestive_system","liver",-3.75446912,1
"590",1240161,"JHU-011","aero_dig_tract","head and neck",-5.59870941,1
"591",1240162,"JHU-022","aero_dig_tract","head and neck",-4.95801793,1
"592",1240166,"KYM-1","soft_tissue","rhabdomyosarcoma",-4.99887146,1
"593",1240167,"KYSE-220","aero_dig_tract","oesophagus",-5.90365609,1
"594",1240168,"LN-18","nervous_system","glioma",-3.66327639,1
"595",1240169,"LN-229","nervous_system","glioma",-5.45456866,1
"596",1240170,"LNZTA3WT4","nervous_system","glioma",-4.81638995,1
"597",1240172,"MDA-MB-436","breast","breast",-5.20307483,1
"598",1240173,"MDST8","large_intestine","large_intestine",-5.52584616,1
