"","Cell.line.name","Tissue","AUC","most_sensitive","least_sensitive"
"53","CAKI1","kidney",14.976,0,0
"54","CAKI2","kidney",15.295,0,1
"55","CAL120","breast",15.03,0,0
"56","CAL12T","lung",14.528,0,0
"57","CAL148","breast",15.783,0,1
"58","CAL27","upper_aerodigestive_tract",15,0,0
"59","CAL29","urinary_tract",15,0,0
"60","CAL33","upper_aerodigestive_tract",14.551,0,0
"61","CAL51","breast",14.891,0,0
"63","CAL54","kidney",14.922,0,0
"64","CAL62","thyroid",17.159,0,1
"65","CAL78","bone",14.796,0,0
"66","CAL851","breast",14.025,1,0
"67","CALU1","lung",15,0,0
"68","CALU3","lung",13.274,1,0
"69","CALU6","lung",14.744,0,0
"70","CAMA1","breast",13.963,1,0
"71","CAOV3","ovary",14.855,0,0
"72","CAPAN1","pancreas",14.836,0,0
"73","CAPAN2","pancreas",15,0,0
"74","CAS1","central_nervous_system",13.231,1,0
"75","CCFSTTG1","central_nervous_system",14.75,0,0
"77","CCK81","large_intestine",13.818,1,0
"78","CFPAC1","pancreas",14.934,0,0
"79","CGTHW1","thyroid",14.948,0,0
"80","CHAGOK1","lung",14.724,0,0
"81","CHP126","autonomic_ganglia",11.329,1,0
"82","CHP212","autonomic_ganglia",14.498,0,0
"83","CJM","skin",15.155,0,0
"84","CL11","large_intestine",15.157,0,0
"85","COLO201","large_intestine",14.75,0,0
"86","COLO205","large_intestine",14.828,0,0
"87","COLO668","lung",12.813,1,0
"88","COLO678","large_intestine",14.766,0,0
"89","COLO680N","oesophagus",14.754,0,0
"90","COLO684","endometrium",13.723,1,0
"91","COLO792","skin",14.695,0,0
"92","COLO800","skin",14.941,0,0
"93","COLO829","skin",14.369,0,0
"94","CORL105","lung",14.817,0,0
"95","CORL51","lung",14.538,0,0
"96","CORL88","lung",14.224,1,0
"97","CORL95","lung",14.433,0,0
"98","COV362","ovary",15.42,0,1
"99","COV434","ovary",14.718,0,0
"100","COV644","ovary",16.011,0,1
"101","CW2","large_intestine",14.816,0,0
"102","D283MED","central_nervous_system",14.258,1,0
"103","DANG","pancreas",14.974,0,0
"104","DAOY","central_nervous_system",13.612,1,0
"105","DBTRG05MG","central_nervous_system",14.611,0,0
"106","DETROIT562","upper_aerodigestive_tract",13.68,1,0
"107","DKMG","central_nervous_system",14.846,0,0
"108","DLD1","large_intestine",15.329,0,1
"109","DMS114","lung",14.933,0,0
"110","DMS273","lung",13.873,1,0
"111","DMS454","lung",14.664,0,0
"112","DMS53","lung",15,0,0
"113","DMS79","lung",15.836,0,1
"114","DU145","prostate",15.226,0,1
"116","DU4475","breast",14.055,1,0
"117","DV90","lung",12.648,1,0
"118","EBC1","lung",14.308,1,0
"119","ECC10","stomach",14.236,1,0
"120","ECC12","stomach",14.517,0,0
"121","ECGI10","oesophagus",14.513,0,0
"122","EFE184","endometrium",14.854,0,0
"123","EFM192A","breast",15.175,0,0
"124","EFO21","ovary",14.959,0,0
"125","EFO27","ovary",15.211,0,1
"126","EN","endometrium",14.963,0,0
"127","EPLC272H","lung",15.529,0,1
"128","ES2","ovary",14.931,0,0
"129","ESS1","endometrium",13.991,1,0
"130","FADU","upper_aerodigestive_tract",14.719,0,0
"131","FTC133","thyroid",14.886,0,0
"132","FTC238","thyroid",14.769,0,0
"133","FU97","stomach",14.993,0,0
"134","FUOV1","ovary",14.517,0,0
"135","G292CLONEA141B1","bone",14.913,0,0
"136","G361","skin",14.602,0,0
"137","G401","soft_tissue",13.878,1,0
"138","G402","soft_tissue",13.147,1,0
"139","GAMG","central_nervous_system",14.804,0,0
"140","GB1","central_nervous_system",13.792,1,0
"141","GCT","soft_tissue",16.407,0,1
"142","GI1","central_nervous_system",16.006,0,1
"143","GMS10","central_nervous_system",15.221,0,1
"144","GOS3","central_nervous_system",14.584,0,0
"145","GP2D","large_intestine",15.753,0,1
"146","GSS","stomach",14.123,1,0
"147","GSU","stomach",16.156,0,1
"148","H292","lung",14.698,0,0
"149","HARA","lung",14.743,0,0
"150","HCC1143","breast",14.324,0,0
"151","HCC1171","lung",14.104,1,0
"152","HCC1195","lung",14.766,0,0
"153","HCC1395","breast",14.733,0,0
"154","HCC1419","breast",15.184,0,0
"155","HCC1428","breast",15.256,0,1
"156","HCC1438","lung",17.208,0,1
"157","HCC15","lung",15.221,0,1
"158","HCC1500","breast",14.317,1,0
"159","HCC1588","lung",14.301,1,0
"160","HCC1806","breast",14.382,0,0
"161","HCC1833","lung",13.284,1,0
"162","HCC1937","breast",14.599,0,0
"163","HCC1954","breast",14.315,1,0
