"","Cell.line.name","Tissue","AUC","most_sensitive","least_sensitive"
"286","KYSE450","oesophagus",15.511,0,1
"287","KYSE510","oesophagus",14.34,0,0
"288","KYSE520","oesophagus",14.445,0,0
"289","KYSE70","oesophagus",14.491,0,0
"290","L33","pancreas",15,0,1
"291","LC1SQSF","lung",14.509,0,0
"292","LCLC103H","lung",13.431,1,0
"293","LI7","liver",14.656,0,0
"294","LK2","lung",15.233,0,1
"295","LMSU","stomach",13.539,1,0
"296","LN18","central_nervous_system",15,0,1
"297","LN229","central_nervous_system",15.716,0,1
"298","LNCAPCLONEFGC","prostate",12.395,1,0
"299","LOUNH91","lung",15.281,0,1
"300","LOVO","large_intestine",12.938,1,0
"301","LOXIMVI","skin",13.9595,0,0
"303","LS1034","large_intestine",13.311,1,0
"304","LS123","large_intestine",14.335,0,0
"305","LS180","large_intestine",13.475,1,0
"306","LS411N","large_intestine",14.989,0,1
"307","LS513","large_intestine",12.04,1,0
"308","LU65","lung",12.992,1,0
"309","LU99","lung",12.247,1,0
"310","LUDLU1","lung",14.025,0,0
"311","LXF289","lung",14.899,0,0
"312","M059K","central_nervous_system",14.31,0,0
"313","MCAS","ovary",12.015,1,0
"314","MCF7","breast",14.322,0,0
"315","MDAMB157","breast",12.777,1,0
"316","MDAMB231","breast",14.782,0,0
"317","MDAMB361","breast",13.617,0,0
"318","MDAMB435S","skin",14.649,0,0
"319","MDAMB453","breast",17.69,0,1
"320","MDAMB468","breast",13.932,0,0
"321","MDST8","large_intestine",14.638,0,0
"322","MELHO","skin",14.555,0,0
"323","MELJUSO","skin",15.219,0,1
"324","MESSA","soft_tissue",13.689,0,0
"325","MEWO","skin",13.474,1,0
"326","MFE296","endometrium",12.859,1,0
"327","MFE319","endometrium",13.619,0,0
"328","MG63","bone",14.732,0,0
"329","MHHES1","bone",14.901,0,0
"330","MHHNB11","autonomic_ganglia",11.878,1,0
"331","MIAPACA2","pancreas",13.386,1,0
"332","MKN45","stomach",12.801,1,0
"333","MKN7","stomach",14.966,0,1
"334","MKN74","stomach",15.213,0,1
"336","ML1","thyroid",14.139,0,0
"337","MORCPR","lung",16.029,0,1
"338","MPP89","pleura",14.247,0,0
"339","MSTO211H","pleura",13.675,0,0
"340","NB1","autonomic_ganglia",14.286,0,0
"341","NCCSTCK140","stomach",14.349,0,0
"342","NCIH1092","lung",13.24,1,0
"343","NCIH1105","lung",12.476,1,0
"344","NCIH1155","lung",12.069,1,0
"345","NCIH1184","lung",13.317,1,0
"346","NCIH1299","lung",13.842,0,0
"348","NCIH1339","lung",14.551,0,0
"349","NCIH1341","lung",13.784,0,0
"350","NCIH1355","lung",16.811,0,1
"351","NCIH1373","lung",14.895,0,0
"352","NCIH1385","lung",13.192,1,0
"353","NCIH1395","lung",12.181,1,0
"354","NCIH1435","lung",15.431,0,1
"355","NCIH1563","lung",13.428,1,0
"356","NCIH1568","lung",14.534,0,0
"357","NCIH1581","lung",13.555,0,0
"358","NCIH1623","lung",14.525,0,0
"359","NCIH1650","lung",14.196,0,0
"360","NCIH1651","lung",14.242,0,0
"361","NCIH1666","lung",13.748,0,0
"362","NCIH1693","lung",14.512,0,0
"363","NCIH1694","lung",12.118,1,0
"364","NCIH1703","lung",14.525,0,0
"365","NCIH1734","lung",14.153,0,0
"366","NCIH1755","lung",13.855,0,0
"367","NCIH1792","lung",15.208,0,1
"368","NCIH1793","lung",14.104,0,0
"369","NCIH1838","lung",14.599,0,0
"370","NCIH1869","lung",15.085,0,1
"372","NCIH1915","lung",14.123,0,0
"373","NCIH1944","lung",12.405,1,0
"374","NCIH196","lung",14.902,0,0
"375","NCIH2009","lung",13.583,0,0
"376","NCIH2023","lung",14.994,0,1
"377","NCIH2029","lung",13.799,0,0
"378","NCIH2030","lung",15,0,1
"379","NCIH2052","pleura",14.545,0,0
"380","NCIH2081","lung",11.615,1,0
"381","NCIH2085","lung",14.198,0,0
"382","NCIH2087","lung",14.306,0,0
"383","NCIH209","lung",8.3285,1,0
"384","NCIH2106","lung",13.691,0,0
"385","NCIH211","lung",11.937,1,0
"386","NCIH2110","lung",14.533,0,0
"387","NCIH2122","lung",14.98,0,1
"388","NCIH2126","lung",14.71,0,0
"389","NCIH2141","lung",9.1255,1,0
"390","NCIH2170","lung",13.941,0,0
"391","NCIH2172","lung",15.53,0,1
"392","NCIH2196","lung",14.091,0,0
"393","NCIH2228","lung",13.298,1,0
"394","NCIH226","lung",14.786,0,0
"395","NCIH2286","lung",13.672,0,0
"396","NCIH2291","lung",14.409,0,0
"397","NCIH23","lung",12.998,1,0
"398","NCIH2342","lung",14.242,0,0
"399","NCIH2405","lung",14.812,0,0
"400","NCIH2444","lung",16.431,0,1
"401","NCIH2452","pleura",14.294,0,0
"402","NCIH28","pleura",14.332,0,0
"403","NCIH322","lung",13.77,0,0
"404","NCIH358","lung",14.218,0,0
"405","NCIH441","lung",15,0,1
"406","NCIH446","lung",13.356,1,0
"407","NCIH460","lung",15.833,0,1
"409","NCIH508","large_intestine",13.74,0,0
"410","NCIH520","lung",13.515,1,0
"412","NCIH522","lung",12.579,1,0
"413","NCIH526","lung",14.026,0,0
"414","NCIH647","lung",13.934,0,0
