"","COSMIC_ID","Cell_line_name","Cell_line_tissue_type","Cell_line_tissue_type_2","LN_IC50","res_sens"
"691",1298531,"PCI-4B","aero_dig_tract","head and neck",-3.48886449,1
"692",1298533,"PL4","pancreas","pancreas",-1.09574122,1
"693",1298537,"RERF-LC-KJ","lung_NSCLC","lung_NSCLC_adenocarcinoma",-2.35042408,1
"694",1298538,"RERF-LC-Sq1","lung_NSCLC","lung_NSCLC_squamous_cell_carcinoma",1.26807607,1
"695",1298539,"RKN","urogenital_system","ovary",-0.88063314,1
"696",1299050,"SAT","aero_dig_tract","head and neck",0.81202098,1
"697",1299052,"SCC90","aero_dig_tract","head and neck",-0.92143828,1
"698",1299059,"SKN-3","aero_dig_tract","head and neck",1.51339108,1
"699",1299061,"STS-0421","soft_tissue","soft_tissue_other",-3.38710103,1
"700",1299062,"SW1271","lung_SCLC","lung_small_cell_carcinoma",-2.80464865,1
"701",1299064,"T-T","aero_dig_tract","oesophagus",-1.91637395,1
"702",1299070,"TOV-112D","urogenital_system","ovary",-4.29396329,0
"703",1299075,"VCaP","urogenital_system","prostate",-1.55706024,1
"704",1299078,"WM1552C","skin","melanoma",-2.84313849,1
"705",1299080,"WM35","skin","melanoma",-1.96655629,1
"706",1299081,"WM793B","skin","melanoma",-4.34211473,0
"707",1303900,"HCC1500","breast","breast",-1.16334226,1
"708",1303912,"CHSA8926","bone","chondrosarcoma",-0.6002267,1
"709",1322224,"HSC-39","digestive_system","stomach",2.02073387,1
"710",1330941,"MDA-MB-330","breast","breast",-0.95915738,1
"711",1330972,"NCI-H1876","lung_SCLC","lung_small_cell_carcinoma",-1.95869087,1
